% 2016îN 11åé 22ì˙ 16éû 27ï™ 59.386000ïb é¿çs
%------------------------------------------------------------------------------------------------------------------------------
Observation File :  020606_rov_mod.02o
Ephemeris   File :  020606_rov_mod.02n
IONEX       File :  Nothing
IGS SP3     File :  Nothing
START       TIME :  2002/ 6/ 6  5:28:20
END         TIME :  2002/ 6/ 6  5:43: 5
Ref. Position[m] :  X = -3761137.6450,  Y = 3636645.7770,  Z = 3636348.1380

%-------------------------------------------------------------------------------------------------------------------------------
% Epoch  WEEK      ToW     ToD      X_fix[m]       Y_fix[m]       Z_fix[m]       E_fix[m]     N_fix[m]     U_fix[m] 
%-------------------------------------------------------------------------------------------------------------------------------
    775  1169    366074   20474  -3760872.2600   3636739.4973   3636446.9800    -251.8474     153.0165     -46.2737
    776  1169    366075   20475  -3760872.5843   3636739.4470   3636446.6970    -251.5858     152.6710     -46.2736
    777  1169    366076   20476  -3760872.9093   3636739.3990   3636446.4256    -251.3254     152.3339     -46.2651
    778  1169    366077   20477  -3760873.2329   3636739.3315   3636446.1451    -251.0520     151.9975     -46.2737
    779  1169    366078   20478  -3760873.5461   3636739.2727   3636445.8767    -250.7920     151.6719     -46.2767
    780  1169    366079   20479  -3760873.8689   3636739.2158   3636445.6035    -250.5267     151.3377     -46.2755
    781  1169    366080   20480  -3760874.1883   3636739.1720   3636445.3217    -250.2732     150.9926     -46.2739
    782  1169    366081   20481  -3760874.5050   3636739.1267   3636445.0300    -250.0205     150.6411     -46.2804
    783  1169    366082   20482  -3760874.8322   3636739.0686   3636444.7547    -249.7513     150.3039     -46.2786
    784  1169    366083   20483  -3760875.1574   3636739.0046   3636444.4790    -249.4792     149.9695     -46.2815
    785  1169    366084   20484  -3760875.4956   3636738.9398   3636444.2101    -249.1975     149.6356     -46.2734
    786  1169    366085   20485  -3760875.8131   3636738.8838   3636443.9415    -248.9365     149.3070     -46.2723
    787  1169    366086   20486  -3760876.1370   3636738.8205   3636443.6561    -248.6659     148.9649     -46.2812
    788  1169    366087   20487  -3760876.4568   3636738.7652   3636443.3826    -248.4038     148.6310     -46.2811
    789  1169    366088   20488  -3760876.7883   3636738.7097   3636443.1039    -248.1336     148.2882     -46.2772
    790  1169    366089   20489  -3760877.1152   3636738.6543   3636442.8194    -247.8665     147.9424     -46.2794
    791  1169    366090   20490  -3760877.4271   3636738.5928   3636442.5425    -247.6055     147.6115     -46.2895
    792  1169    366091   20491  -3760877.7453   3636738.5386   3636442.2705    -247.3454     147.2791     -46.2888
    793  1169    366092   20492  -3760878.0733   3636738.4947   3636441.9929    -247.0857     146.9339     -46.2798
    794  1169    366093   20493  -3760878.3947   3636738.4420   3636441.7168    -246.8245     146.5962     -46.2788
    795  1169    366094   20494  -3760878.7236   3636738.3674   3636441.4544    -246.5422     146.2754     -46.2780
    796  1169    366095   20495  -3760879.0459   3636738.3078   3636441.1771    -246.2753     145.9391     -46.2810
    797  1169    366096   20496  -3760879.3662   3636738.2467   3636440.9041    -246.0088     145.6078     -46.2837
    798  1169    366097   20497  -3760879.6819   3636738.1905   3636440.6321    -245.7489     145.2772     -46.2857
    799  1169    366098   20498  -3760879.9984   3636738.1377   3636440.3548    -245.4910     144.9406     -46.2883
    800  1169    366099   20499  -3760880.3253   3636738.0864   3636440.0759    -245.2268     144.5978     -46.2849
    801  1169    366100   20500  -3760880.6523   3636738.0337   3636439.8015    -244.9617     144.2592     -46.2796
    802  1169    366101   20501  -3760880.9666   3636737.9701   3636439.5357    -244.6975     143.9372     -46.2831
    803  1169    366102   20502  -3760881.2940   3636737.9117   3636439.2708    -244.4279     143.6085     -46.2754
    804  1169    366103   20503  -3760881.6089   3636737.8396   3636439.0049    -244.1572     143.2896     -46.2834
    805  1169    366104   20504  -3760881.9335   3636737.7902   3636438.7391    -243.8961     142.9577     -46.2727
    806  1169    366105   20505  -3760882.2455   3636737.7328   3636438.4685    -243.6379     142.6303     -46.2768
    807  1169    366106   20506  -3760882.5677   3636737.6847   3636438.1887    -243.3793     142.2874     -46.2748
    808  1169    366107   20507  -3760882.8891   3636737.6293   3636437.9172    -243.1161     141.9546     -46.2727
    809  1169    366108   20508  -3760883.2022   3636737.5860   3636437.6243    -242.8674     141.6028     -46.2809
    810  1169    366109   20509  -3760883.5207   3636737.5482   3636437.3469    -242.6188     141.2593     -46.2738
    811  1169    366110   20510  -3760883.8418   3636737.4684   3636437.0810    -242.3382     140.9409     -46.2825
    812  1169    366111   20511  -3760884.1633   3636737.4213   3636436.7955    -242.0808     140.5933     -46.2837
    813  1169    366112   20512  -3760884.4786   3636737.3744   3636436.5217    -241.8280     140.2577     -46.2817
    814  1169    366113   20513  -3760884.8050   3636737.3084   3636436.2419    -241.5537     139.9202     -46.2874
    815  1169    366114   20514  -3760885.1323   3636737.2483   3636435.9689    -241.2829     139.5855     -46.2854
    816  1169    366115   20515  -3760885.4604   3636737.1899   3636435.6931    -241.0129     139.2476     -46.2835
    817  1169    366116   20516  -3760885.7838   3636737.1258   3636435.4234    -240.7420     138.9189     -46.2841
    818  1169    366117   20517  -3760886.1086   3636737.0753   3636435.1386    -240.4800     138.5718     -46.2849
    819  1169    366118   20518  -3760886.4322   3636737.0182   3636434.8606    -240.2140     138.2334     -46.2861
    820  1169    366119   20519  -3760886.7650   3636736.9430   3636434.5896    -239.9286     137.9042     -46.2884
    821  1169    366120   20520  -3760887.0855   3636736.8852   3636434.3135    -239.6642     137.5688     -46.2907
    822  1169    366121   20521  -3760887.4103   3636736.8210   3636434.0578    -239.3923     137.2511     -46.2826
    823  1169    366122   20522  -3760887.7420   3636736.7605   3636433.7834    -239.1182     136.9136     -46.2790
    824  1169    366123   20523  -3760888.0640   3636736.7169   3636433.5012    -238.8631     136.5671     -46.2760
    825  1169    366124   20524  -3760888.3869   3636736.6603   3636433.2235    -238.5979     136.2291     -46.2771
    826  1169    366125   20525  -3760888.7011   3636736.6081   3636432.9461    -238.3420     135.8930     -46.2809
    827  1169    366126   20526  -3760889.0299   3636736.5494   3636432.6691    -238.0712     135.5540     -46.2795
    828  1169    366127   20527  -3760889.3560   3636736.4766   3636432.4053    -237.7923     135.2324     -46.2801
    829  1169    366128   20528  -3760889.6533   3636736.4312   3636432.1315    -237.5529     134.9037     -46.2878
    830  1169    366129   20529  -3760889.9712   3636736.3810   3636431.8690    -237.2958     134.5776     -46.2796
    831  1169    366130   20530  -3760890.2861   3636736.3265   3636431.5999    -237.0378     134.2490     -46.2795
    832  1169    366131   20531  -3760890.6072   3636736.2707   3636431.3287    -236.7745     133.9167     -46.2776
    833  1169    366132   20532  -3760890.9314   3636736.2121   3636431.0576    -236.5070     133.5843     -46.2755
    834  1169    366133   20533  -3760891.2452   3636736.1694   3636430.7648    -236.2582     133.2321     -46.2828
    835  1169    366134   20534  -3760891.5787   3636736.1171   3636430.4874    -235.9888     132.8882     -46.2752
    836  1169    366135   20535  -3760891.9039   3636736.0555   3636430.2225    -235.7185     132.5617     -46.2706
    837  1169    366136   20536  -3760892.2245   3636736.0064   3636429.9395    -235.4603     132.2172     -46.2719
    838  1169    366137   20537  -3760892.5480   3636735.9391   3636429.6687    -235.1870     131.8889     -46.2750
    839  1169    366138   20538  -3760892.8795   3636735.8711   3636429.3929    -234.9077     131.5534     -46.2766
    840  1169    366139   20539  -3760893.2031   3636735.8119   3636429.1156    -234.6402     131.2164     -46.2786
    841  1169    366140   20540  -3760893.5315   3636735.7521   3636428.8466    -234.3690     130.8845     -46.2735
    842  1169    366141   20541  -3760893.8587   3636735.7006   3636428.5709    -234.1045     130.5443     -46.2682
    843  1169    366142   20542  -3760894.1845   3636735.6428   3636428.2970    -233.8365     130.2085     -46.2662
    844  1169    366143   20543  -3760894.5095   3636735.5833   3636428.0188    -233.5678     129.8704     -46.2681
    845  1169    366144   20544  -3760894.8239   3636735.5345   3636427.7428    -233.3142     129.5341     -46.2691
    846  1169    366145   20545  -3760895.1416   3636735.4815   3636427.4557    -233.0552     129.1890     -46.2766
    847  1169    366146   20546  -3760895.4699   3636735.4270   3636427.1833    -232.7879     128.8523     -46.2705
    848  1169    366147   20547  -3760895.7925   3636735.3671   3636426.9143    -232.5206     128.5228     -46.2688
    849  1169    366148   20548  -3760896.1179   3636735.3086   3636426.6381    -232.2523     128.1857     -46.2689
    850  1169    366149   20549  -3760896.4380   3636735.2595   3636426.3531    -231.9945     127.8398     -46.2716
    851  1169    366150   20550  -3760896.7551   3636735.2082   3636426.0709    -231.7372     127.4983     -46.2759
    852  1169    366151   20551  -3760897.0803   3636735.1431   3636425.7935    -231.4644     127.1629     -46.2804
    853  1169    366152   20552  -3760897.4008   3636735.0848   3636425.5211    -231.1997     126.8309     -46.2811
    854  1169    366153   20553  -3760897.7194   3636735.0303   3636425.2465    -230.9390     126.4963     -46.2818
    855  1169    366154   20554  -3760898.0406   3636734.9776   3636424.9684    -230.6779     126.1571     -46.2821
    856  1169    366155   20555  -3760898.3613   3636734.9213   3636424.6917    -230.4145     125.8206     -46.2839
    857  1169    366156   20556  -3760898.6832   3636734.8756   3636424.4197    -230.1579     125.4834     -46.2763
    858  1169    366157   20557  -3760899.0234   3636734.8065   3636424.1410    -229.8718     125.1423     -46.2750
    859  1169    366158   20558  -3760899.3336   3636734.7632   3636423.8681    -229.6250     124.8081     -46.2734
    860  1169    366159   20559  -3760899.6570   3636734.6958   3636423.5925    -229.3517     124.4758     -46.2793
    861  1169    366160   20560  -3760899.9834   3636734.6369   3636423.3247    -229.0825     124.1454     -46.2741
    862  1169    366161   20561  -3760900.2980   3636734.5821   3636423.0527    -228.8244     123.8147     -46.2760
    863  1169    366162   20562  -3760900.6198   3636734.5251   3636422.7867    -228.5597     123.4869     -46.2714
    864  1169    366163   20563  -3760900.9333   3636734.4866   3636422.5043    -228.3141     123.1416     -46.2706
    865  1169    366164   20564  -3760901.2685   3636734.4204   3636422.2268    -228.0335     122.8025     -46.2699
    866  1169    366165   20565  -3760901.5911   3636734.3612   3636421.9490    -227.7667     122.4655     -46.2729
    867  1169    366166   20566  -3760901.9093   3636734.3035   3636421.6751    -227.5041     122.1329     -46.2753
    868  1169    366167   20567  -3760902.2346   3636734.2467   3636421.4093    -227.2371     121.8036     -46.2685
    869  1169    366168   20568  -3760902.5534   3636734.1865   3636421.1349    -226.9723     121.4715     -46.2723
    870  1169    366169   20569  -3760902.8862   3636734.1248   3636420.8610    -226.6966     121.1345     -46.2684
    871  1169    366170   20570  -3760903.1971   3636734.0652   3636420.5901    -226.4376     120.8081     -46.2746
    872  1169    366171   20571  -3760903.5289   3636734.0045   3636420.3125    -226.1633     120.4681     -46.2729
    873  1169    366172   20572  -3760903.8414   3636733.9440   3636420.0429    -225.9026     120.1425     -46.2778
    874  1169    366173   20573  -3760904.1615   3636733.8948   3636419.7766    -225.6447     119.8120     -46.2700
    875  1169    366174   20574  -3760904.4903   3636733.8476   3636419.4915    -225.3822     119.4617     -46.2667
    876  1169    366175   20575  -3760904.9720   3636733.7698   3636419.0626    -224.9915     118.9428     -46.2731
    877  1169    366176   20576  -3760905.9047   3636733.6567   3636418.2224    -224.2619     117.9150     -46.2699
    878  1169    366177   20577  -3760906.9807   3636733.5657   3636417.2089    -223.4485     116.6774     -46.2690
    879  1169    366178   20578  -3760908.0638   3636733.5258   3636416.1532    -222.6670     115.3819     -46.2590
    880  1169    366179   20579  -3760909.0898   3636733.5570   3636415.0579    -221.9762     114.0492     -46.2648
    881  1169    366180   20580  -3760910.1237   3636733.6235   3636413.9246    -221.3054     112.6680     -46.2676
    882  1169    366181   20581  -3760911.1379   3636733.7191   3636412.7800    -220.6691     111.2741     -46.2721
    883  1169    366182   20582  -3760912.1097   3636733.8755   3636411.6275    -220.1060     109.8670     -46.2713
    884  1169    366183   20583  -3760913.0577   3636734.1006   3636410.4372    -219.6089     108.4112     -46.2672
    885  1169    366184   20584  -3760913.9813   3636734.3464   3636409.2409    -219.1435     106.9524     -46.2690
    886  1169    366185   20585  -3760914.8303   3636734.6799   3636408.0270    -218.7932     105.4750     -46.2749
